;Verwitwet/Eingetr. Lebenspartner/-in verstorben;Insgesamt;1022178;e;34445;e;17556;e;100224;e;8238;e;230634;e;70232;e;52523;e;117313;e;146284;e;15556;e;33739;e;36453;e;25734;e;61914;e;38789;e;32538;e
;;Männlich;185449;e;6360;e;3016;e;17877;e;1325;e;41161;e;12642;e;9515;e;21545;e;25291;e;2741;e;6356;e;7174;e;4946;e;11990;e;7451;e;6050;e
;;Weiblich;836727;e;28081;e;14542;e;82346;e;6912;e;189470;e;57589;e;43006;e;95767;e;120995;e;12818;e;27382;e;29282;e;20792;e;49923;e;31338;e;26485;e
;Geschieden/Eingetr. Lebenspartnerschaft aufgehoben;Insgesamt;178277;e;7046;e;5912;e;15415;e;2130;e;36852;e;11696;e;7116;e;20108;e;22868;e;1992;e;13373;e;6977;e;4305;e;11205;e;5995;e;5286;e
;;Männlich;62102;e;2790;e;2010;e;6092;e;760;e;13683;e;4267;e;2855;e;7204;e;8310;e;824;e;4167;e;2113;e;1222;e;2844;e;1595;e;1375;e
;;Weiblich;116173;e;4254;e;3903;e;9322;e;1371;e;23172;e;7427;e;4257;e;12907;e;14561;e;1171;e;9207;e;4866;e;3079;e;8359;e;4401;e;3912;e
;Ohne Angabe;Insgesamt;168;e;13;e;-;;10;e;4;e;49;e;15;e;7;e;6;e;13;e;-;;17;e;9;e;-;;6;e;8;e;5;e
;;Männlich;62;e;4;e;-;;7;e;4;e;11;e;4;e;6;e;5;e;6;e;-;;8;e;-;;-;;-;;3;e;4;e
;;Weiblich;107;e;7;e;-;;6;e;-;;37;e;13;e;4;e;3;e;9;e;-;;11;e;5;e;-;;3;e;6;e;3;e
80 bis 84 Jahre;Insgesamt;Insgesamt;2328083;e;76532;e;44010;e;227389;e;19108;e;520886;e;168180;e;121792;e;289388;e;340217;e;32837;e;75064;e;72219;e;47841;e;144971;e;76797;e;70855;e
;;Männlich;878797;e;29119;e;15943;e;86422;e;6843;e;197995;e;65836;e;46993;e;112771;e;130713;e;12525;e;27552;e;26495;e;16844;e;51545;e;26525;e;24682;e
;;Weiblich;1449285;e;47410;e;28066;e;140970;e;12263;e;322888;e;102348;e;74802;e;176616;e;209504;e;20310;e;47514;e;45726;e;30998;e;93424;e;50271;e;46174;e
;Ledig;Insgesamt;115988;e;3377;e;2670;e;9749;e;942;e;24365;e;7115;e;5991;e;17340;e;20668;e;1594;e;4224;e;2762;e;2178;e;6976;e;2990;e;3046;e
;;Männlich;23667;e;811;e;637;e;2226;e;184;e;5338;e;1653;e;1470;e;3567;e;4628;e;427;e;803;e;389;e;264;e;644;e;309;e;314;e
;;Weiblich;92318;e;2569;e;2030;e;7522;e;760;e;19025;e;5459;e;4522;e;13772;e;16040;e;1164;e;3422;e;2370;e;1913;e;6336;e;2681;e;2732;e
;Verheiratet/Eingetr. Lebenspartnerschaft;Insgesamt;1030096;e;34206;e;18842;e;101353;e;8104;e;230140;e;77150;e;54483;e;134443;e;150455;e;13963;e;31219;e;31375;e;19701;e;63110;e;31153;e;30392;e
;;Männlich;631831;e;20882;e;11358;e;62065;e;4884;e;142170;e;47602;e;33427;e;82762;e;94380;e;8797;e;19346;e;18851;e;11801;e;37295;e;18515;e;17704;e
;;Weiblich;398266;e;13323;e;7481;e;39290;e;3222;e;87972;e;29545;e;21058;e;51679;e;56078;e;5166;e;11878;e;12526;e;7899;e;25818;e;12641;e;12685;e
;Verwitwet/Eingetr. Lebenspartner/-in verstorben;Insgesamt;1081576;e;35364;e;19152;e;107962;e;8867;e;246192;e;77267;e;57327;e;126668;e;156207;e;16241;e;32432;e;34138;e;23514;e;67244;e;38964;e;34046;e
;;Männlich;197871;e;6330;e;3136;e;19685;e;1450;e;44706;e;14708;e;10862;e;23467;e;28170;e;2980;e;5844;e;6487;e;4341;e;12437;e;7143;e;6134;e
;;Weiblich;883709;e;29030;e;16012;e;88279;e;7415;e;201488;e;62561;e;46467;e;103198;e;128038;e;13262;e;26583;e;27650;e;19176;e;54811;e;31818;e;27915;e
;Geschieden/Eingetr. Lebenspartnerschaft aufgehoben;Insgesamt;100298;e;3578;e;3345;e;8314;e;1192;e;20155;e;6634;e;3987;e;10929;e;12872;e;1036;e;7182;e;3939;e;2446;e;7637;e;3677;e;3369;e
;;Männlich;25399;e;1091;e;804;e;2443;e;333;e;5777;e;1865;e;1237;e;2975;e;3538;e;318;e;1557;e;767;e;438;e;1172;e;554;e;532;e
;;Weiblich;74900;e;2485;e;2537;e;5874;e;865;e;14380;e;4770;e;2749;e;7955;e;9336;e;714;e;5622;e;3171;e;2011;e;6466;e;3124;e;2838;e
;Ohne Angabe;Insgesamt;127;e;9;e;-;;6;e;6;e;34;e;13;e;6;e;9;e;13;e;-;;5;e;5;e;-;;3;e;9;e;3;e
;;Männlich;34;e;-;;-;;3;e;-;;4;e;7;e;-;;-;;-;;-;;-;;-;;-;;3;e;3;e;3;e
;;Weiblich;96;e;6;e;-;;6;e;3;e;29;e;7;e;8;e;10;e;11;e;3;e;4;e;5;e;-;;-;;7;e;3;e
85 bis 89 Jahre;Insgesamt;Insgesamt;1335076;e;47236;e;27792;e;134748;e;11766;e;292257;e;101219;e;70480;e;168712;e;202490;e;18824;e;41973;e;35694;e;22801;e;80373;e;40587;e;38111;e
;;Männlich;369030;e;13439;e;7688;e;37981;e;3211;e;80509;e;29699;e;19862;e;48712;e;57201;e;5159;e;10423;e;9095;e;5564;e;20553;e;10158;e;9773;e
;;Weiblich;966045;e;33796;e;20102;e;96766;e;8556;e;211749;e;71516;e;50617;e;120004;e;145291;e;13668;e;31552;e;26597;e;17238;e;59823;e;30431;e;28339;e
;Ledig;Insgesamt;85838;e;2536;e;1893;e;6983;e;698;e;17873;e;5430;e;4413;e;13014;e;15135;e;1106;e;3055;e;2053;e;1574;e;5413;e;2390;e;2263;e
;;Männlich;7550;e;245;e;229;e;721;e;62;e;1632;e;549;e;424;e;1157;e;1596;e;127;e;281;e;94;e;56;e;177;e;94;e;97;e
;;Weiblich;78284;e;2294;e;1661;e;6264;e;636;e;16239;e;4883;e;3984;e;11855;e;13536;e;977;e;2777;e;1962;e;1520;e;5234;e;2294;e;2164;e
;Verheiratet/Eingetr. Lebenspartnerschaft;Insgesamt;356565;e;12832;e;7643;e;36523;e;3078;e;77993;e;28332;e;18975;e;48495;e;54309;e;4700;e;10302;e;8538;e;5304;e;20354;e;9566;e;9629;e
;;Männlich;225776;e;8298;e;4885;e;23317;e;1947;e;49329;e;18076;e;11933;e;30656;e;35167;e;3062;e;6403;e;5294;e;3285;e;12401;e;5894;e;5834;e
;;Weiblich;130794;e;4532;e;2760;e;13203;e;1133;e;28662;e;10254;e;7044;e;17838;e;19145;e;1640;e;3898;e;3245;e;2018;e;7954;e;3673;e;3792;e
;Verwitwet/Eingetr. Lebenspartner/-in verstorben;Insgesamt;836801;e;29710;e;16332;e;86478;e;7333;e;186295;e;63352;e;44924;e;100791;e;125263;e;12536;e;24854;e;23107;e;14767;e;50203;e;26541;e;24310;e
;;Männlich;127756;e;4529;e;2335;e;13097;e;1114;e;27949;e;10390;e;7133;e;15886;e;19192;e;1876;e;3286;e;3509;e;2118;e;7664;e;4011;e;3675;e
;;Weiblich;709047;e;25183;e;13998;e;73380;e;6221;e;158348;e;52965;e;37792;e;84904;e;106073;e;10663;e;21569;e;19594;e;12647;e;42540;e;22533;e;20637;e
;Geschieden/Eingetr. Lebenspartnerschaft aufgehoben;Insgesamt;55777;e;2143;e;1927;e;4757;e;654;e;10075;e;4102;e;2164;e;6413;e;7767;e;489;e;3753;e;1989;e;1157;e;4397;e;2085;e;1904;e
;;Männlich;7942;e;367;e;241;e;845;e;92;e;1594;e;690;e;371;e;1012;e;1249;e;93;e;452;e;197;e;102;e;313;e;158;e;163;e
;;Weiblich;47839;e;1779;e;1682;e;3915;e;563;e;8478;e;3410;e;1796;e;5404;e;6519;e;392;e;3303;e;1791;e;1053;e;4087;e;1926;e;1742;e
;Ohne Angabe;Insgesamt;94;e;10;e;-;;5;e;4;e;25;e;5;e;-;;4;e;16;e;-;;11;e;10;e;-;;3;e;4;e;3;e
;;Männlich;11;e;3;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;Weiblich;82;e;8;e;-;;-;;5;e;26;e;3;e;-;;4;e;13;e;-;;11;e;10;e;-;;3;e;4;e;3;e
90 Jahre und älter;Insgesamt;Insgesamt;550089;e;20966;e;12972;e;55826;e;5433;e;116124;e;41849;e;26998;e;70894;e;82625;e;6540;e;22816;e;14470;e;8765;e;34319;e;15513;e;13979;e
;;Männlich;114135;e;4404;e;2750;e;11811;e;1172;e;23078;e;9278;e;5767;e;15498;e;18315;e;1364;e;4108;e;2687;e;1542;e;6615;e;2926;e;2820;e
;;Weiblich;435957;e;16562;e;10223;e;44011;e;4259;e;93048;e;32575;e;21229;e;55393;e;64312;e;5173;e;18710;e;11781;e;7221;e;27701;e;12585;e;11160;e
;Ledig;Insgesamt;35467;e;1102;e;789;e;3031;e;307;e;7362;e;2412;e;1826;e;5567;e;6358;e;380;e;1497;e;752;e;496;e;1982;e;803;e;795;e
;;Männlich;2186;e;77;e;70;e;203;e;17;e;429;e;142;e;164;e;329;e;497;e;36;e;77;e;24;e;24;e;60;e;26;e;21;e
;;Weiblich;33283;e;1029;e;723;e;2825;e;291;e;6935;e;2268;e;1666;e;5237;e;5862;e;343;e;1418;e;730;e;475;e;1921;e;779;e;771;e
;Verheiratet/Eingetr. Lebenspartnerschaft;Insgesamt;72923;e;2781;e;1937;e;7422;e;768;e;15076;e;5948;e;3498;e;10255;e;11493;e;821;e;2869;e;1570;e;919;e;4175;e;1708;e;1674;e
;;Männlich;52523;e;2019;e;1423;e;5415;e;562;e;10677;e;4269;e;2560;e;7479;e;8453;e;591;e;1994;e;1153;e;662;e;2882;e;1197;e;1194;e
;;Weiblich;20401;e;763;e;518;e;2004;e;208;e;4402;e;1680;e;941;e;2780;e;3045;e;228;e;874;e;420;e;255;e;1296;e;513;e;483;e
;Verwitwet/Eingetr. Lebenspartner/-in verstorben;Insgesamt;418545;e;16170;e;9406;e;43362;e;4073;e;89878;e;31796;e;20878;e;52489;e;61359;e;5199;e;16536;e;11293;e;6842;e;26216;e;12221;e;10822;e
;;Männlich;57254;e;2209;e;1187;e;5970;e;563;e;11586;e;4689;e;2951;e;7440;e;8970;e;713;e;1888;e;1457;e;835;e;3564;e;1659;e;1560;e
;;Weiblich;361290;e;13962;e;8218;e;37396;e;3508;e;78291;e;27106;e;17928;e;45048;e;52390;e;4482;e;14645;e;9835;e;6005;e;22648;e;10567;e;9263;e
;Geschieden/Eingetr. Lebenspartnerschaft aufgehoben;Insgesamt;23063;e;909;e;837;e;2002;e;283;e;3788;e;1691;e;794;e;2575;e;3384;e;143;e;1911;e;842;e;510;e;1941;e;772;e;687;e
;;Männlich;2166;e;106;e;69;e;218;e;33;e;382;e;174;e;95;e;250;e;393;e;18;e;142;e;53;e;25;e;107;e;44;e;44;e
;;Weiblich;20898;e;806;e;763;e;1781;e;253;e;3404;e;1516;e;696;e;2322;e;2993;e;122;e;1768;e;787;e;482;e;1834;e;729;e;640;e
;Ohne Angabe;Insgesamt;90;e;3;e;-;;8;e;-;;19;e;5;e;-;;4;e;29;e;-;;7;e;12;e;-;;3;e;4;e;-;
;;Männlich;3;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;Weiblich;84;e;3;e;-;;7;e;-;;17;e;4;e;-;;4;e;29;e;-;;7;e;9;e;-;;3;e;-;;-;
__________
© Statistische Ämter des Bundes und der Länder, Deutschland, 2025. Lizenziert unter der Datenlizenz Deutschland - Namensnennung - Version 2.0
Stand: 03.10.2025 / 11:17:43
